product_id,taxon_id
647,50101
1870,32101
290,31161
288,14253
295,42132
292,17181
289,14253
294,15171
291,42132
293,15171
296,18190
297,42132
2387,70105
1048,43174
648,83130
2865,43174
301,17183
304,61990
299,42132
303,61990
302,17111
300,42132
305,17164
306,42133
1479,51182
307,42132
308,42132
3257,62122
1871,32126
3737,15243
314,42131
311,42131
309,42133
649,40115
313,42133
310,42131
1049,43130
312,42133
315,42133
316,42133
317,42133
406,71116
1480,51182
2388,70105
323,42133
320,42131
318,42133
322,42133
319,42131
650,83130
321,42133
324,42133
325,42133
326,42133
7066,14252
1050,43130
10550,63124
2244,60200
332,12181
329,12184
327,42133
331,17136
328,42133
330,42133
651,40182
333,12181
334,14253
335,12183
1481,51180
705,15241
1872,32126
2866,43171
336,12183
343,12183
341,12181
337,12183
339,12181
338,12183
340,12181
1051,43130
345,61990
342,12183
346,12183
344,17182
652,40113
1482,51180
2389,70124
5573,43152
352,42133
349,42133
347,17104
351,42133
348,42133
350,42133
353,42133
354,42133
1052,43153
355,61990
3258,62122
3738,17193
8114,60271
356,42300
653,40113
362,12183
359,61220
357,42133
361,12186
358,17154
360,17100
363,12183
1053,43153
364,18141
365,12188
1133,43190
1873,32126
371,12188
368,12188
366,12188
370,12188
367,12188
654,40113
369,12188
1483,51183
372,12188
373,12188
374,12188
2390,71100
377,12184
380,12181
375,12188
378,12183
376,12184
379,12183
381,12181
382,12181
383,17111
384,17138
655,40113
1054,43153
1484,51180
2867,43172
387,61990
385,72140
389,12183
388,12180
386,17196
656,40113
1055,43153
390,12183
1694,15101
1874,32141
1056,43151
3259,62122
2245,60183
657,40113
393,61990
391,14253
395,61990
392,14253
1485,51184
394,17138
2391,70101
658,40113
396,13165
1057,43153
1134,43270
1135,43220
659,40113
397,31160
1875,32141
398,17182
706,18241
660,40113
1486,51180
399,12181
1058,43153
1059,43151
707,18241
1060,43153
2868,43173
5574,43173
402,12183
400,14253
1487,51180
404,17111
401,12183
661,40113
403,12183
866,62990
405,42140
865,62990
1876,32141
867,13992
2392,70102
3739,17138
662,40113
409,61990
407,14253
1061,43153
411,12183
408,14253
410,12183
1488,51192
663,40113
412,63113
3260,62124
2869,43152
15674,51173
3913,43152
1062,43151
669,63193
413,63113
664,40113
666,63194
414,63113
665,63194
415,63113
668,63193
1489,42162
667,63193
670,63193
7067,14252
671,63193
672,63193
421,61121
418,63113
416,63113
420,63113
417,63113
1877,32141
419,63113
422,61121
1063,43153
423,61121
424,40182
515,71112
2393,70101
432,40203
427,40202
425,42142
429,50202
426,42110
431,51181
428,42162
673,63193
430,50201
433,30994
434,40181
1490,42163
8115,60271
10551,63124
435,40181
441,40182
438,40181
436,40181
440,42110
437,40181
442,30994
439,42110
674,14243
443,42110
444,42110
1064,43153
546,70153
2870,43174
3740,15242
445,40323
675,63193
448,61121
446,83110
447,30220
678,63191
449,61121
676,63193
677,63193
1491,42163
1065,43151
679,63193
1878,32141
2394,70101
452,42162
450,42161
1066,43153
453,42161
451,42101
454,42162
681,32112
680,18241
455,42161
682,15141
3261,62151
746,70153
1492,42162
5575,43173
461,42161
458,42161
456,42162
683,18241
460,42162
457,42161
459,42110
462,42162
463,40323
1067,43153
464,14990
465,40181
1879,32141
11123,43173
466,40181
469,40181
467,40181
684,18241
471,62192
470,62192
468,40181
472,62192
685,18241
686,18241
1068,43151
1493,42162
2395,70123
2871,43170
479,42255
478,42253
473,15191
476,42254
474,18261
480,42251
477,42255
475,42254
687,81990
481,42251
482,42255
1494,51220
483,42255
1880,32102
3741,17192
484,42255
490,42251
487,42255
485,42254
489,42253
486,42255
491,42255
488,42255
1069,43153
492,42255
688,81990
493,32112
494,32112
3262,62122
2246,60183
500,42254
497,32112
495,42255
499,42255
496,42251
1495,51220
498,42254
501,42254
502,42254
2396,70103
503,42254
7068,14252
689,18241
690,18241
510,71112
509,61103
504,42255
507,61103
505,42255
511,61101
508,61103
506,61103
512,71112
1070,43153
513,71114
514,71114
1881,32102
691,18241
5576,31120
518,71112
521,61101
516,70132
519,61101
517,71112
520,61101
523,61103
522,61103
1496,51220
524,71112
525,61270
1071,43151
692,18241
2397,70123
2872,43174
526,61270
529,61103
527,61103
532,70154
531,61103
528,61103
530,61103
533,61103
534,61103
535,61103
3263,62124
693,18241
3742,17192
8116,62153
10530,63124
536,61103
539,61103
537,61103
542,70132
541,61103
538,61103
540,61103
543,70154
545,70154
544,70113
1072,43151
1497,51220
694,18241
1882,32102
547,71112
550,61103
548,71112
555,61103
552,61270
549,61103
554,61103
551,61103
2398,70104
553,61103
556,61103
557,61103
2873,43174
695,18241
3743,17192
564,18141
567,18182
562,14101
566,61101
565,14271
563,18141
568,18182
1073,43153
569,18182
1498,51220
570,60220
696,18241
697,18241
14690,13152
14876,62990
708,18241
711,15122
714,15141
709,15242
713,15242
712,15242
710,15241
715,18241
1883,32102
717,15242
718,15242
716,18241
1074,43151
2399,71101
3264,62122
721,15122
719,15242
723,15123
722,15121
720,15242
1499,51220
1075,43151
724,15255
1501,51192
1500,51220
1884,32102
5577,31120
2874,43174
10552,63124
730,15255
727,18241
725,15270
729,15255
726,15255
731,18241
728,18241
1076,43174
1502,51192
732,18242
733,18241
734,18241
1136,43151
2400,70124
735,18241
738,18241
736,18241
1885,32102
1077,43152
737,18241
1504,42140
1503,42142
739,18241
1505,42161
3265,62122
3744,15242
7069,14252
742,18253
751,71101
740,18241
744,70153
743,18241
741,18251
1078,43151
750,70105
1886,32141
745,70153
752,71138
2401,70122
753,71131
754,70122
755,70122
1079,43151
747,70153
1506,42162
748,70153
1080,43153
749,70101
1888,30223
1887,32141
1507,42163
2875,43174
5578,43174
2247,60183
2248,60183
762,71139
760,70122
767,70102
766,70102
763,70102
761,71139
764,71131
1889,30223
768,70105
765,71131
1081,43151
769,70104
770,70122
2402,70122
8846,60172
773,70142
775,70102
771,70101
774,70142
772,70104
778,71101
776,70102
777,70102
779,71112
780,70101
3745,15241
781,70103
1082,51140
1508,51192
8117,18132
787,13102
784,13129
782,70103
786,13102
783,70103
788,13113
785,13122
1890,30223
789,13121
1137,43152
790,13121
2403,70123
2876,43174
3266,61152
1083,51140
1004,13123
793,32113
791,13121
795,62990
792,13121
1003,13123
794,32113
1509,51192
796,14251
1005,13122
1006,13126
1891,30223
11124,43174
803,14132
797,14251
800,62990
802,14142
798,62990
1084,43190
801,13990
799,62990
804,14251
805,14251
824,13115
2404,70102
1620,50202
811,13122
808,13122
806,13122
810,62990
807,13122
1085,43174
809,62990
812,13112
813,13122
1510,14271
814,13122
5579,43174
2405,70101
3108,63140
820,13122
817,13122
815,13112
819,13122
816,13122
1086,50152
818,13122
1892,30223
821,14252
822,14252
823,14252
1017,13125
2406,70101
3746,15242
827,14252
825,14251
862,13122
829,18132
826,14251
861,13122
828,14252
1511,60232
830,18132
863,10131
1087,43174
864,62990
2877,40130
2407,70101
833,13990
831,62990
1088,43190
832,44240
1090,43174
834,13990
1089,43174
1091,43171
1512,14271
1092,43190
1093,43174
1893,32122
3267,61152
15675,70153
837,13122
835,13990
839,13122
836,13122
